video_id,class,kinetics_start,kinetics_end,repetition_start,repetition_end,count
TgFU_Q8M3cE,rope pushdown,66,76,66.000000,70.921588,2
Tjsv6aFtn6Y,rope pushdown,8,18,8.000000,18.000000,2
T5D6C9egSko,rope pushdown,0,10,0.000000,8.359457,6
U9rGYSZfitg,rope pushdown,0,10,0.000000,9.988938,6
VFBXF2msV0A,rope pushdown,26,36,26.000000,31.872539,3
WFvD4M2T2qg,rope pushdown,11,21,11.000000,19.900000,5
YY0t5YEBWZw,rope pushdown,14,24,14.900000,22.900000,2
YlpM3uNAP2M,rope pushdown,190,200,190.000000,200.000000,6
ZRXoCZdaAM0,rope pushdown,4,14,4.000000,13.933333,8
Z70mhrz9LIc,rope pushdown,8,18,8.000000,15.666667,3
aSGwqR9jNNo,rope pushdown,7,17,7.000000,16.718051,3
amSYFfO27WE,rope pushdown,5,15,5.000000,15.000000,9
az-knS6hqNg,rope pushdown,19,29,19.000000,24.789123,2
bG1upRmc218,rope pushdown,12,22,12.000000,19.960000,4
bTK2eopFSpI,rope pushdown,3,13,3.000000,13.000000,5
b9e77SzSvig,rope pushdown,19,29,19.000000,29.000000,5
cERPw79EgHc,rope pushdown,4,14,4.000000,13.200000,3
cGuP3pYsvUQ,rope pushdown,12,22,12.000000,21.968302,2
dAliWbFMg1w,rope pushdown,6,16,10.780162,15.958672,3
dPGOIEmQyNM,rope pushdown,4,14,4.000000,14.000000,5
eiPDdsEExhQ,rope pushdown,29,39,29.000000,38.969133,4
f48POlM6Hzg,rope pushdown,82,92,86.280000,92.000000,2
gcWw2DHPLG8,rope pushdown,22,32,22.000000,32.000000,3
gg-31qQfOag,rope pushdown,1,11,1.000000,11.000000,5
hDS-FMmKVGU,rope pushdown,16,26,16.000000,26.000000,7
hMTB7htuKaM,rope pushdown,16,26,16.000000,25.000000,5
hOQwPQWcJH0,rope pushdown,2,12,2.000000,12.000000,5
iQOeNwTzwxM,rope pushdown,30,40,30.000000,38.160000,2
jM405nheU4k,rope pushdown,0,10,1.760000,10.000000,5
jacxhCrLN44,rope pushdown,50,60,51.280000,60.000000,5
k9BUdYCalgk,rope pushdown,28,38,28.000000,37.266667,3
lHBWP_3ZoXw,rope pushdown,1,11,3.936270,10.976643,3
l2odGjwqqGk,rope pushdown,7,17,7.000000,16.976643,4
l3Nh3DDVlT0,rope pushdown,2,12,2.000000,11.966667,4
mcltyvFJwZ4,rope pushdown,0,10,0.000000,10.000000,6
mluV9PrudYI,rope pushdown,14,24,14.000000,23.976643,4
m1TIGRJjUZ4,rope pushdown,8,18,8.000000,18.000000,3
m7uiJkmYLDc,rope pushdown,32,42,34.900000,42.000000,2
nKr-2IIH-f4,rope pushdown,4,14,4.000000,12.675342,3
n78FQ3FqidI,rope pushdown,33,43,33.000000,42.800000,5
omT3P5FbCEg,rope pushdown,0,10,4.738071,8.775442,3
o08hRRttMIw,rope pushdown,4,14,4.000000,13.333333,5
o870GOGJG_k,rope pushdown,0,10,0.000000,10.000000,9
piaur4M-80I,rope pushdown,4,14,4.000000,12.008008,3
ppEM3kZ96fs,rope pushdown,45,55,45.000000,54.442776,2
q_aCNgSuROU,rope pushdown,11,21,11.000000,21.000000,3
rDMhtK91WdY,rope pushdown,3,13,3.000000,12.976643,3
rQ6khesc2HE,rope pushdown,30,40,30.000000,38.360000,4
rhbLqEGfnEE,rope pushdown,11,21,11.000000,21.000000,3
r2XdiYnb_NU,rope pushdown,0,10,0.000000,9.133333,3
s7G4GmlNR2o,rope pushdown,7,17,7.000000,15.842176,3
tyUrI8F0M-I,rope pushdown,11,21,11.000000,21.000000,4
t51IJII6s40,rope pushdown,0,10,0.000000,10.000000,4
uKElp3XdaZ8,rope pushdown,22,32,22.000000,31.960892,3
ukh0lTGOL_Y,rope pushdown,0,10,2.033333,10.000000,6
u2hqoZGgWow,rope pushdown,1,11,1.000000,10.009009,3
vKlJqOMIjdA,rope pushdown,13,23,13.000000,22.400000,4
vcBqlpTzvRU,rope pushdown,4,14,4.000000,10.306306,4
vjOefY0qd1Y,rope pushdown,0,10,1.434768,7.374041,4
wBgyai1dim0,rope pushdown,12,22,12.000000,21.509510,2
wlUBj35Nx_k,rope pushdown,0,10,0.033333,8.866667,2
w1tCe2NwgEI,rope pushdown,0,10,2.268936,9.976643,3
w7zbBdBln-E,rope pushdown,0,10,0.266934,7.007007,3
xQzfWfKKk2o,rope pushdown,0,10,1.120000,10.000000,3
yEvjWnxCHd0,rope pushdown,2,12,2.000000,12.000000,3
y8BwMY7U8jM,rope pushdown,0,10,0.000000,10.000000,3
zf0U20qPqHE,rope pushdown,1,11,2.283333,10.233333,5
0ai6xO4HkwU,rope pushdown,55,65,55.000000,58.566667,2
0ryRTf1NrgU,rope pushdown,0,10,3.575758,10.000000,3
1hnMgdfYwk0,rope pushdown,10,20,10.000000,19.965517,7
1wFsB4WQnlw,rope pushdown,218,228,218.966667,228.000000,3
2s1MNAUnBbc,rope pushdown,0,10,3.066667,10.000000,5
3lTKr_M8ER8,rope pushdown,8,18,8.000000,16.975642,4
3rIga5kuX4Q,rope pushdown,0,10,0.000000,4.804805,3
36Uy-rmbktc,rope pushdown,2,12,5.466667,11.666667,2
4ETgc4TrCQg,rope pushdown,14,24,14.000000,23.976643,8
4XIE5GSr9XE,rope pushdown,11,21,11.000000,20.466667,5
4-qLLxT5tiU,rope pushdown,16,26,16.000000,20.000000,2
4-qLLxT5tiU,rope pushdown,16,26,22.100000,26.000000,3
56UTkmnPuk4,rope pushdown,0,10,3.266667,10.000000,5
6jjkcrc7UOM,rope pushdown,7,17,7.000000,16.676343,6
6vSxpNUlSYU,rope pushdown,0,10,0.000000,6.666667,2
67ddbyZ8Y-8,rope pushdown,4,14,4.000000,13.520000,3
7CQ-fcthSaE,rope pushdown,12,22,12.000000,21.966667,6
7VJ7OlWEvTQ,rope pushdown,3,13,3.667334,12.976643,6
7okJK3U27zE,rope pushdown,2,12,2.000000,11.766667,2
9eAlZuBg58I,rope pushdown,13,23,13.000000,15.342671,2
9eAlZuBg58I,rope pushdown,13,23,17.280850,20.432501,2
9vJvCg9q2Lo,rope pushdown,10,20,10.000000,18.575242,3
97QNoZBrTGo,rope pushdown,0,10,0.000000,10.000000,7
-J2nZ2xRWWU,rope pushdown,0,10,0.000000,9.968302,4
_D5JONyKh8I,rope pushdown,5,15,5.000000,11.473140,4
_U6Zlc_WQGI,rope pushdown,23,33,23.000000,29.106106,2
BBui_VCkwWo,running on treadmill,62,72,62.000000,72.000000,14
BM5aQmuyim0,running on treadmill,16,26,21.166667,23.133333,4
CLq2sHHP4kU,running on treadmill,35,45,35.000000,44.976643,14
C18Z9oBHtn4,running on treadmill,0,10,0.000000,9.433333,13
DiHx6PJ1AIc,running on treadmill,11,21,11.000000,20.976643,14
E_F7EtYJ7nM,running on treadmill,8,18,8.000000,17.960000,16
FGKCxoi8m8A,running on treadmill,0,10,0.000000,10.000000,17
GJGZWHaEigw,running on treadmill,52,62,52.000000,60.866667,12
G2VDpiErX6s,running on treadmill,72,82,72.734067,77.438772,6
HNasuXgTYIM,jogging,12,22,17.038372,21.976643,6
HNasuXgTYIM,running on treadmill,0,10,5.038372,9.976643,6
HazUCD_GWTw,running on treadmill,0,10,0.000000,1.017685,3
HazUCD_GWTw,running on treadmill,0,10,1.918586,4.988321,8
HazUCD_GWTw,running on treadmill,0,10,5.722389,8.825492,8
HuceSkxyuqc,running on treadmill,20,30,20.000000,29.976643,3
II6QhgfQRH0,running on treadmill,0,10,0.000000,8.966667,14
JEu88kQAiME,running on treadmill,40,50,44.300000,50.000000,5
JPzwrXznAQ4,running on treadmill,9,19,9.000000,18.876543,17
JZ-_qGvCa7Y,running on treadmill,10,20,10.000000,19.857143,14
JlJIiXQ3Ctw,running on treadmill,34,44,34.000000,42.932484,14
KfjPXWtV4io,running on treadmill,0,10,0.000000,6.740073,10
LO1v89otk2c,running on treadmill,24,34,24.000000,33.264885,15
LcIhPRV-Rmo,running on treadmill,18,28,18.000000,22.636364,8
MJPb-M3-2C0,running on treadmill,11,21,11.000000,20.100000,15
OAv147sKcq8,running on treadmill,13,23,13.000000,23.000000,13
Ox5Pr8zxoKI,running on treadmill,16,26,16.000000,26.000000,16
PGJhC2Jy5MQ,running on treadmill,0,10,0.000000,9.976643,17
PSnCPDxWvNc,running on treadmill,2,12,2.000000,11.976643,2
P7gG7b4ZrbM,running on treadmill,0,10,0.000000,10.000000,19
P9-vFMAEwY4,running on treadmill,0,10,0.000000,9.379310,13
Q5Tj5UrCWgs,running on treadmill,0,10,0.000000,9.876543,18
RSDE2r_qyoM,running on treadmill,29,39,29.000000,33.070737,6
R0-uzZ6LNnI,running on treadmill,265,275,265.000000,274.943277,15
R6mtev3BTOE,running on treadmill,4,14,4.000000,13.261071,19
SBkD0JHJgRo,running on treadmill,2,12,6.500000,11.983334,9
SlmcFIKPACU,running on treadmill,9,19,9.000000,14.933333,9
aX5kr3t5B7o,running on treadmill,77,87,77.000000,86.690902,15
aeKuIGqJs_Y,running on treadmill,89,99,89.000000,99.000000,13
a9x40T2Ti1Q,running on treadmill,41,51,44.666667,50.900000,11
bPuY7gCtCXQ,running on treadmill,5,15,5.000000,12.266667,16
buGMTfZgT9g,running on treadmill,20,30,20.208333,30.000000,15
b4MsbYinV_s,running on treadmill,28,38,28.000000,37.943277,14
d3JmkPObg2A,running on treadmill,193,203,193.000000,202.943277,4
e3jy0dPj1Og,running on treadmill,0,10,0.000000,10.000000,16
h56aIaFTQcM,running on treadmill,13,23,17.037371,21.675342,5
h-Ym7dHR2kA,running on treadmill,0,10,6.266667,10.000000,8
iC2aEryhu7c,running on treadmill,32,42,34.635969,41.909910,13
i3gUl-rJqh0,running on treadmill,2,12,2.000000,9.000000,11
jDkoB6KJ538,running on treadmill,140,150,140.000000,149.976643,19
j92ZkRAUiys,running on treadmill,94,104,94.000000,103.943277,9
kHYnpJCvk9s,running on treadmill,0,10,1.868535,9.976643,12
kM15mI8Co3U,running on treadmill,12,22,18.089423,21.968302,5
kQSnmBM-yzY,running on treadmill,14,24,14.000000,22.066667,15
k5D2FJkxV0w,running on treadmill,6,16,10.120000,11.720000,2
k5D2FJkxV0w,running on treadmill,6,16,14.640000,16.000000,3
lHGY8npfcDs,running on treadmill,11,21,11.000000,21.000000,15
mPUB2JDSIP4,running on treadmill,37,47,37.000000,45.174842,12
mfysskO4mE4,running on treadmill,9,19,9.000000,18.976643,12
mx39OQDK6O0,running on treadmill,3,13,3.000000,12.200000,17
m24HVE-OUR8,running on treadmill,16,26,16.000000,26.000000,7
nM7z-0P_r0U,running on treadmill,18,28,18.000000,26.866667,16
n2IhPCkrFy8,running on treadmill,13,23,13.000000,23.000000,16
oOZNo3rsrGw,running on treadmill,0,10,3.703704,9.976643,11
o2naVWxaKxM,running on treadmill,41,51,41.000000,51.000000,18
pIWnmoBNMZA,running on treadmill,125,135,125.000000,131.373040,14
pOWjM59jWWI,running on treadmill,9,19,9.000000,19.000000,16
pcJeP-gIW_4,running on treadmill,25,35,25.000000,35.000000,18
qBvx9xpjNLQ,running on treadmill,1,11,1.000000,10.960892,17
qFhoDkvJFnc,running on treadmill,4,14,4.000000,9.005005,8
qo-KjbNRj7o,running on treadmill,6,16,6.000000,15.994318,3
sjbyEx20ou4,running on treadmill,0,10,2.800000,7.400000,10
s6UWFe1eDnQ,running on treadmill,24,34,24.000000,33.966667,18
tBGQMk0B100,running on treadmill,55,65,55.000000,65.000000,12
uM8WU3ZLq9Q,running on treadmill,2,12,11.209210,11.976643,2
uj1Q8esHCgM,running on treadmill,4,14,4.000000,13.200000,22
vQMkOPwkcyw,running on treadmill,0,10,0.000000,9.885710,20
wyGKsNDxf5I,running on treadmill,2,12,2.000000,11.376043,13
xeg2qwvpuFM,running on treadmill,25,35,28.520000,32.800000,7
xy9Jt0bD8lI,running on treadmill,122,132,125.820487,127.638972,4
zJvL6ZsTTBI,running on treadmill,25,35,25.000000,35.000000,15
z-C6xNVWadY,running on treadmill,0,10,0.000000,10.000000,19
0AG1T0yRt9U,running on treadmill,90,100,94.104104,99.976643,12
0LPtA8-2SaY,running on treadmill,38,48,38.000000,48.000000,17
0LjEtt9Nfx4,running on treadmill,34,44,34.168067,43.949580,17
1K1wkuDGWSU,running on treadmill,75,85,75.000000,85.000000,17
1bVqumVaz3I,running on treadmill,13,23,13.000000,23.000000,2
2hlknf5qEg0,running on treadmill,46,56,46.000000,55.994221,15
3gy0tYV40Eg,running on treadmill,7,17,7.000000,16.976643,17
3l0DNyqdz60,running on treadmill,9,19,9.000000,16.320253,14
4R8xgUM3ba0,running on treadmill,7,17,7.000000,15.320000,12
4c09rCAM8vU,running on treadmill,0,10,0.000000,3.003003,5
4zpt9vPb59E,running on treadmill,9,19,9.000000,14.505506,7
5MHiTtndWR4,running on treadmill,9,19,9.200000,16.400000,15
5YuTvYKd978,running on treadmill,0,10,1.583333,8.208333,10
6nnTaqP9enI,running on treadmill,2,12,2.000000,11.976643,11
7RBKcUMno90,running on treadmill,1,11,1.000000,3.033333,5
7RBKcUMno90,running on treadmill,1,11,4.166667,11.000000,15
7loA2rd_f94,running on treadmill,3,13,7.671338,12.976643,7
8EtOGDoR2JA,running on treadmill,5,15,5.000000,14.976643,18
8OElLf7LSAo,running on treadmill,5,15,5.000000,14.700000,14
8wM-2wEZba4,running on treadmill,7,17,7.000000,17.000000,14
808DBlYAyEg,running on treadmill,29,39,29.000000,38.666667,15
9HegmKsIAx8,running on treadmill,11,21,11.000000,16.271939,6
9wnZaUX7wpU,running on treadmill,2,12,2.000000,11.988353,14
97g4UgRi5t8,running on treadmill,7,17,10.760000,17.000000,6
-KvDvP44fxc,running on treadmill,25,35,25.000000,35.000000,16
-OSzhjxCHPQ,running on treadmill,30,40,30.000000,36.039895,10
-OSzhjxCHPQ,running on treadmill,30,40,36.596201,39.854566,5
_qL4ad7I9FM,running on treadmill,42,52,42.000000,46.671338,8
_qL4ad7I9FM,running on treadmill,42,52,49.107107,51.409409,4
AAUb8JTs2M4,sawing wood,19,29,19.000000,27.566667,4
AVj315ogwmI,sawing wood,64,74,64.000000,66.318986,2
BDSWjwjXYNM,sawing wood,99,109,99.000000,109.000000,2
BpYBgTXu274,sawing wood,498,508,498.000000,506.400000,14
Bw_MIVvvhUU,sawing wood,165,175,166.440000,172.920000,2
DpszcCKDiJM,sawing wood,7,17,7.000000,9.035369,7
FB8nG3ZA00o,sawing wood,25,35,25.000000,31.933333,2
FlrSdGT9l7U,sawing wood,0,10,1.685018,9.959960,10
HbAYoheAboo,sawing wood,8,18,8.484675,17.509643,20
HyaANg2OZTw,sawing wood,2,12,4.736070,11.976643,16
IGmUTlH9LdE,sawing wood,26,36,26.000000,34.300000,12
I1M2kmmpsrw,sawing wood,243,253,243.000000,247.500000,5
KODgB416W00,sawing wood,315,325,318.269937,324.976643,16
KY9GVRCd8hg,sawing wood,2,12,4.000000,8.960000,7
KY9GVRCd8hg,sawing wood,2,12,11.160000,12.000000,2
LFo7f8nBKOw,sawing wood,3,13,3.750000,11.566667,18
NIAJJ73frFA,sawing wood,14,24,14.000000,24.000000,20
NtgPEb95Ox4,sawing wood,26,36,32.142857,36.000000,2
OA8awpmbe_E,sawing wood,22,32,22.000000,32.000000,5
Oz08rNjcF3Y,sawing wood,8,18,8.000000,17.976643,3
PYQKPQTl9q0,sawing wood,36,46,36.000000,45.726394,4
Q80TUW0sE5Y,sawing wood,0,10,0.000000,7.370370,24
RJ8m7r8ydr8,sawing wood,33,43,38.233334,43.000000,2
RavLI1kUqXk,chiseling wood,8,18,8.000000,17.966667,2
RavLI1kUqXk,sawing wood,18,28,18.000000,27.966667,2
R3HZO8Wl1f8,sawing wood,49,59,49.000000,53.754755,4
SgaJZvQwF2g,sawing wood,121,131,124.649513,130.977567,5
SvLlHFO-VM0,sawing wood,15,25,15.000000,25.000000,7
TAPVSYlu0ss,sawing wood,27,37,27.000000,35.975642,2
VERNxMkSmlc,sawing wood,26,36,26.000000,30.000000,7
VERNxMkSmlc,sawing wood,26,36,30.633333,33.766667,7
VERNxMkSmlc,sawing wood,26,36,34.200000,36.000000,3
VHYbsaPfLiA,sawing wood,11,21,11.000000,19.766666,26
afVjOpuAC68,sawing wood,64,74,66.033333,69.116667,5
a8HxCmj0850,sawing wood,0,10,0.000000,9.943277,9
bROOdKAmNQ0,sawing wood,24,34,31.966667,34.000000,3
c4_Bsp0447I,sawing wood,0,10,0.000000,9.916666,3
dat-J1eXkYE,sawing wood,18,28,18.000000,26.986486,5
d3CuNToEcbU,sawing wood,163,173,163.000000,171.000000,5
d4FsgCwHjlc,sawing wood,17,27,17.000000,26.976643,4
gOgk2o7TOJA,sawing wood,42,52,42.000000,51.976643,4
gmmcV3AqHZg,sawing wood,4,14,7.300000,10.466666,2
ipnS2WX96GM,sawing wood,29,39,32.403403,38.909910,12
ipnS2WX96GM,sawing wood,29,39,29.000000,32.136470,7
kcKsn0BUwQc,sawing wood,0,10,0.000000,9.988938,7
kfudDjgZD-k,sawing wood,0,10,0.000000,6.120000,13
kfudDjgZD-k,sawing wood,0,10,8.160000,10.000000,4
lPsb0e9CSqM,sawing wood,162,172,163.680000,169.240000,22
lV8z6zna0pA,sawing wood,36,46,36.000000,46.000000,21
l4QWI5dgmZs,sawing wood,5,15,5.000000,14.333333,5
pxGU5sP2vnE,sawing wood,133,143,133.000000,142.943277,19
rY_oN_82-do,sawing wood,5,15,5.000000,9.400000,2
roNF133x3ao,sawing wood,19,29,23.380000,29.000000,8
tmyftMqNJlE,sawing wood,41,51,41.000000,50.166667,5
t1OFpitng7w,sawing wood,44,54,44.000000,53.400000,2
u2WPzrpz38g,sawing wood,9,19,9.000000,15.356357,15
0Q2sqxP7sZQ,sawing wood,128,138,134.890223,137.943277,2
0TVA21VNGts,sawing wood,79,89,79.000000,89.000000,21
1TC4Mx8FvRU,sawing wood,35,45,35.000000,44.983334,3
2HShvkdMsjo,sawing wood,46,56,46.000000,56.000000,10
24H9meyG5hI,sawing wood,4,14,4.000000,14.000000,7
4fI3VzIGnNE,sawing wood,43,53,43.000000,48.940000,6
5H9y1DiSgBo,sawing wood,75,85,79.416667,82.800000,10
6pDuJTJERhg,sawing wood,33,43,33.200000,43.000000,3
7S3-Ff0JnNY,sawing wood,26,36,27.700000,34.966667,2
8frtN1kXCmM,sawing wood,78,88,78.000000,87.920000,3
8j_roCqyldE,sawing wood,1,11,1.000000,10.943277,24
9n47CwR0xkQ,sawing wood,34,44,34.000000,44.000000,23
9yb75QQ5MyM,sawing wood,0,10,0.000000,9.743076,25
ABmgFhXv_GQ,shaking head,1,11,1.000000,10.976643,20
AZCjS3NjxQE,shaking head,9,19,11.233333,13.066667,3
AvTDzL18qew,shaking head,19,29,19.000000,29.000000,16
BiG16XpOaxU,shaking head,8,18,11.916666,14.883333,5
C6e4KFPKvCI,shaking head,55,65,55.000000,62.333333,9
DRvOUz7xE9E,shaking head,0,10,1.831670,3.846506,3
Db9LYlWL6es,shaking head,3,13,8.090326,9.433306,2
DldIniWqsi8,shaking head,44,54,44.000000,50.222890,4
Fhwm6Tp8pfA,shaking head,5,15,6.483334,9.983333,5
FlXqYScwj20,shaking head,12,22,12.000000,21.966667,16
FpMAyYmRV7E,shaking head,1,11,2.566667,10.000000,12
F4MqdA8a6Ew,shaking head,2,12,2.000000,12.000000,3
GJPO6Ew-Ty4,shaking head,42,52,42.000000,45.709037,5
GJPO6Ew-Ty4,shaking head,42,52,47.803552,51.948946,6
GN6vmQ2cD_0,shaking head,9,19,10.668335,12.336670,2
GwawV7dLqw8,shaking head,7,17,10.036370,12.739072,3
HEIcyJMREBI,shaking head,0,10,0.000000,4.208333,13
HEOKCsGF-CY,shaking head,22,32,22.000000,24.736069,4
HEOKCsGF-CY,shaking head,22,32,28.706707,29.741074,2
HFyYp9amOWE,shaking head,2,12,2.000000,4.466667,5
HSI3aagDgbY,shaking head,3,13,3.866667,6.866667,5
HSI3aagDgbY,shaking head,3,13,9.333333,11.866667,4
Hz2CnIPFbcU,shaking head,24,34,24.000000,25.167835,2
IWlVNPAeoWQ,shaking head,157,167,164.407407,166.342676,3
JYnFC3BeVqY,shaking head,1,11,7.852291,10.994318,4
J2M-vGHTtKs,shaking head,18,28,18.000000,23.733333,8
KCLXoMPoJ1E,shaking head,49,59,50.603528,53.509922,4
KKGDDNX99ZQ,shaking head,7,17,13.383333,14.566667,2
KTPlfzLooY0,shaking head,14,24,15.566667,19.200000,7
Kosoepidm9c,shaking head,3,13,4.366667,5.966667,4
K13Ex42I6XI,shaking head,4,14,4.000000,13.300000,15
K3WJzANwiGE,shaking head,1129,1139,1130.301301,1135.039372,5
LpoB9JcZMDU,shaking head,8,18,8.000000,8.633333,2
LpoB9JcZMDU,shaking head,8,18,11.500000,14.233333,5
L96GFn8HzHA,shaking head,2,12,5.429621,9.293982,4
Mjba-B-uyeQ,shaking head,19,29,20.985318,28.976643,16
M6ykllLdpQA,shaking head,38,48,38.266666,45.066667,11
NDs2iZfSTZ0,shaking head,0,10,0.600000,2.500000,3
N61yee_hqYY,shaking head,4,14,4.000000,8.504505,9
QXRQnF2XyhE,shaking head,0,10,5.433333,6.833333,3
QdGVitNjB5w,shaking head,8,18,10.266667,14.733333,3
Se2dg8sHNxU,shaking head,31,41,33.569236,37.940274,8
TY7_J1hKIAQ,shaking head,6,16,7.966667,9.633333,3
V2DJ-R9FgoU,shaking head,0,10,0.000000,2.291667,6
XBh_wTXGQxs,shaking head,9,19,10.466667,14.666667,9
ZajazQfCpb4,shaking head,1,11,1.000000,10.959184,18
Zat8XPt_QJs,shaking head,55,65,60.025000,64.125000,6
aJk0ZoGYqFA,shaking head,13,23,13.671231,15.047255,2
aJk0ZoGYqFA,shaking head,13,23,16.893140,20.115049,3
aqwe4M8fh_g,shaking head,10,20,15.400000,20.000000,7
bAmsm0-mUVU,shaking head,0,10,2.500000,6.866667,12
bAmsm0-mUVU,shaking head,0,10,7.933333,10.000000,7
bqvkUVDmVbI,shaking head,20,30,23.400000,26.500000,6
cSDWH5Ex5aA,shaking head,56,66,59.348081,62.277652,5
dKrctb2K1tQ,shaking head,7,17,7.000000,13.566667,12
dyUCpywhSFA,shaking head,2,12,3.400000,5.900000,3
eG7lxbVRMbU,shaking head,10,20,10.000000,12.602603,5
eivyrBTfxLU,shaking head,4,14,4.000000,6.002002,3
eivyrBTfxLU,shaking head,4,14,7.803803,11.123791,6
e1UqIKpsCuE,shaking head,23,33,23.000000,24.983334,4
e1UqIKpsCuE,shaking head,23,33,27.283334,30.283334,8
e1UqIKpsCuE,shaking head,23,33,31.600000,33.000000,3
e55NrmEtkI8,shaking head,21,31,24.000000,26.375000,5
e55NrmEtkI8,shaking head,21,31,27.500000,30.583333,7
fGOWu-x2j5E,shaking head,139,149,142.666667,144.366667,3
fXSBZ8SuE8E,shaking head,0,10,4.032065,9.936159,12
fdbdT9irT1U,shaking head,35,45,40.372039,43.108108,2
fvHKXQN5GM4,shaking head,23,33,24.267935,27.437771,4
f7qBmytfE_U,shaking head,21,31,25.333333,26.816667,2
gz75Q8scpZ0,shaking head,34,44,35.601602,37.003003,2
g98ziW9TRc4,shaking head,43,53,48.650000,52.050000,6
hJ48RYSgwI4,shaking head,4,14,7.666667,12.133333,8
hussw6Zoz3A,shaking head,99,109,101.666667,104.066667,3
h8iPxSiMUzg,shaking head,0,10,0.533333,10.000000,15
idCywPaOD0k,shaking head,15,25,23.840000,25.000000,3
jUisKbUuCsM,shaking head,66,76,70.371038,72.039373,3
jg6H6QxYCAY,shaking head,134,144,139.566666,141.166667,2
jnSdd8-YNqs,shaking head,14,24,18.270938,23.976643,9
kC2adISaJWo,shaking head,24,34,26.425925,33.425926,5
kOZ8a8ogzbw,shaking head,1,11,7.416667,11.000000,7
kcVG_RdhHAU,shaking head,5,15,14.042376,14.976643,2
kcVG_RdhHAU,shaking head,5,15,9.371037,11.022689,2
l2TefFf5WLA,shaking head,4,14,11.500000,13.500000,4
mRKvw0t-H3w,shaking head,177,187,177.000000,186.976643,25
mezlbFz5Cpg,shaking head,2,12,7.800000,10.933333,2
mqtcQgB4bAQ,shaking head,15,25,15.000000,15.948276,2
mqtcQgB4bAQ,shaking head,15,25,16.896552,20.241379,6
mqtcQgB4bAQ,shaking head,15,25,22.758621,24.448276,4
m-kB0z6Yi6o,shaking head,171,181,173.500000,180.266667,5
oB5SMtiieyc,shaking head,3,13,6.944246,12.960892,3
p-ipwzoXvlk,shaking head,12,22,12.416666,19.116667,3
q5vKK9-Me34,shaking head,29,39,32.800000,34.666667,2
q-j7Db-me5I,shaking head,10,20,16.933333,18.266667,2
rAXljzSMUrQ,shaking head,24,34,26.769437,28.371037,4
rSHT1HDScWs,shaking head,0,10,1.000000,3.666667,5
sixKbwSRdcM,shaking head,0,10,2.716667,10.000000,5
uGUYZpfsHgo,shaking head,30,40,30.000000,32.800000,4
u_2kkNK7GhE,shaking head,18,28,22.718876,24.124498,2
vgVRFl61eWA,shaking head,25,35,25.100000,26.333333,2
wfbmtoO3Zak,shaking head,52,62,52.000000,55.053897,5
wfbmtoO3Zak,shaking head,52,62,57.134573,61.933553,9
wiA7PRJUeHc,shaking head,186,196,187.947369,191.105264,8
xcSiQz0UNJs,shaking head,543,553,547.800000,548.800000,2
x0sLdXN_rOU,shaking head,30,40,32.356520,39.960892,19
yH8diqjfq7w,shaking head,34,44,35.801802,38.838172,3
yH8diqjfq7w,shaking head,34,44,42.541875,43.976643,3
yaUfx_tWHNs,shaking head,0,10,2.866667,5.833333,5
zmEaepoeFag,shaking head,50,60,50.000000,55.250000,14
0mYnRW4Pzto,shaking head,19,29,25.464798,28.968302,4
1kSr1W9BIVc,shaking head,28,38,32.257031,37.955418,15
15UdVDXXBFE,shaking head,1,11,2.283333,4.616667,7
15UdVDXXBFE,shaking head,1,11,6.233333,7.800000,3
2hLDGv7XYIo,shaking head,66,76,67.733333,70.566667,5
3nt5r1f3MNY,shaking head,16,26,21.005005,24.975642,6
39sJUSCCmSw,shaking head,38,48,38.200000,39.300000,2
39sJUSCCmSw,shaking head,38,48,42.566667,44.433333,4
4jjUM-Vli0M,shaking head,3,13,7.933333,9.000000,2
42yDrUKSkq4,shaking head,1,11,1.000000,1.958333,2
5ERV2iLudCA,shaking head,2,12,7.533333,11.533333,4
5FECmx_aDL8,shaking head,15,25,21.833333,24.966667,5
5Xa1diXrZ14,shaking head,2,12,2.166092,5.238799,5
5litknsMuFw,shaking head,2,12,3.401401,5.503504,3
5litknsMuFw,shaking head,2,12,8.006006,10.375042,3
6N22GK84Rzc,shaking head,27,37,31.671338,35.308308,6
6PR_YDmJZlw,shaking head,15,25,15.000000,19.433333,6
6PR_YDmJZlw,shaking head,15,25,22.350000,24.983334,6
6eW9NOm9lGA,shaking head,0,10,0.000000,4.100000,9
6eW9NOm9lGA,shaking head,0,10,3.350000,5.450000,3
9plSmDF4OOc,shaking head,0,10,0.526751,2.031756,3
-PcLK5fwk6g,shaking head,19,29,21.969636,27.241575,10
_jlK2BVq4xM,shaking head,20,30,20.000000,29.910335,7
DQ7HKGNGoQc,shoot dance,15,25,15.000000,16.033333,2
EPkTO72b3U4,shoot dance,0,10,7.768876,9.988555,5
Elf2XCpZOF0,shoot dance,1,11,4.733333,8.366667,8
ExNLqAYqzJU,shoot dance,17,27,17.000000,17.583333,2
ExNLqAYqzJU,shoot dance,17,27,18.800000,27.000000,18
FNC9AMPv-Vs,shoot dance,13,23,15.033333,16.633333,4
FNC9AMPv-Vs,shoot dance,13,23,17.900000,19.533333,4
FNC9AMPv-Vs,shoot dance,13,23,20.900000,22.133333,3
IXzSYAdS3y4,shoot dance,13,23,13.000000,20.043899,15
JUDhaj9JQO8,shoot dance,1,11,1.846154,2.923077,2
